Name;ParameterEstimation;
File;E:\hawino\Measurements\DD6_vx300_vy_300_vtheta1_je2s.csv;
Starttime of export;133204345752131000;Donnerstag, 9. Februar 2023;17:42:55.213
Endtime of export;133204346046031000;Donnerstag, 9. Februar 2023;17:43:24.603


Name;vXFromMotor;Name;vYFromMotor;Name;vThetaFromMotor;Name;i1_raw;Name;i2_raw;Name;i3_raw;Name;vx;Name;vy;Name;vtheta;Name;state;Name;counter;Name;distX;Name;distY;Name;distTheta;Name;taskfreq;Name;camX;Name;camY;Name;camTheta;Name;ErrX;Name;ErrY;Name;ErrTheta;Name;ErrCam;Name;vSoll;Name;i1;Name;i2;Name;i3
3110;0;3110;0;3110;0;3110;0;3110;3;3110;3;3110;0;3110;0;3110;0;3110;0;3110;109;3110;-21.33959747436575;3110;37.411234735896663;3110;1.4505587444897532;3110;10;3110;4390.23291015625;3110;2070.577880859375;3110;-3.0997805595397949;3110;4411.5725076306162;3110;2033.1666461234784;3110;-4.5503393040295483;3110;0.73541820049285889;3110;300;3110;0;3110;3;3110;3
3120;0;3120;0;3120;0;3120;0;3120;7;3120;0;3120;0;3120;0;3120;0;3120;0;3120;110;3120;-21.33959747436575;3120;37.411234735896663;3120;1.4505587444897532;3120;10;3120;4390.23291015625;3120;2070.577880859375;3120;-3.0997805595397949;3120;4411.5725076306162;3120;2033.1666461234784;3120;-4.5503393040295483;3120;0.73541820049285889;3120;300;3120;0;3120;7;3120;0
3130;0;3130;0;3130;0;3130;3;3130;5;3130;0;3130;0;3130;0;3130;0;3130;0;3130;111;3130;-21.33959747436575;3130;37.411234735896663;3130;1.4505587444897532;3130;10;3130;4390.23291015625;3130;2070.577880859375;3130;-3.0997805595397949;3130;4411.5725076306162;3130;2033.1666461234784;3130;-4.5503393040295483;3130;0.73541820049285889;3130;300;3130;3;3130;5;3130;0
3140;0;3140;0;3140;0;3140;11;3140;8;3140;65535;3140;0;3140;0;3140;0;3140;0;3140;112;3140;-21.33959747436575;3140;37.411234735896663;3140;1.4505587444897532;3140;10;3140;4390.32958984375;3140;2070.486083984375;3140;-3.102046012878418;3140;4411.6691873181162;3140;2033.0748492484784;3140;-4.5526047573681714;3140;0.747412383556366;3140;300;3140;11;3140;8;3140;-1
3150;0;3150;0;3150;0;3150;65534;3150;2;3150;65531;3150;0;3150;0;3150;0;3150;0;3150;113;3150;-21.33959747436575;3150;37.411234735896663;3150;1.4505587444897532;3150;10;3150;4390.32958984375;3150;2070.486083984375;3150;-3.102046012878418;3150;4411.6691873181162;3150;2033.0748492484784;3150;-4.5526047573681714;3150;0.747412383556366;3150;300;3150;-2;3150;2;3150;-5
3160;0;3160;0;3160;0;3160;13;3160;0;3160;65531;3160;0;3160;0;3160;0;3160;0;3160;114;3160;-21.33959747436575;3160;37.411234735896663;3160;1.4505587444897532;3160;10;3160;4390.32958984375;3160;2070.486083984375;3160;-3.102046012878418;3160;4411.6691873181162;3160;2033.0748492484784;3160;-4.5526047573681714;3160;0.747412383556366;3160;300;3160;13;3160;0;3160;-5
3170;0;3170;0;3170;0;3170;65535;3170;0;3170;3;3170;0;3170;0;3170;0;3170;0;3170;115;3170;-21.33959747436575;3170;37.411234735896663;3170;1.4505587444897532;3170;10;3170;4390.32958984375;3170;2070.486083984375;3170;-3.102046012878418;3170;4411.6691873181162;3170;2033.0748492484784;3170;-4.5526047573681714;3170;0.747412383556366;3170;300;3170;-1;3170;0;3170;3
3180;0;3180;0;3180;0;3180;5;3180;9;3180;65533;3180;0;3180;0;3180;0;3180;0;3180;116;3180;-21.33959747436575;3180;37.411234735896663;3180;1.4505587444897532;3180;10;3180;4390.32958984375;3180;2070.486083984375;3180;-3.102046012878418;3180;4411.6691873181162;3180;2033.0748492484784;3180;-4.5526047573681714;3180;0.747412383556366;3180;300;3180;5;3180;9;3180;-3
3190;0;3190;0;3190;0;3190;2;3190;1;3190;0;3190;0;3190;0;3190;0;3190;0;3190;117;3190;-21.33959747436575;3190;37.411234735896663;3190;1.4505587444897532;3190;10;3190;4390.26318359375;3190;2070.420166015625;3190;-3.1019763946533203;3190;4411.6027810681162;3190;2033.0089312797284;3190;-4.5525351391430737;3190;1.1278402805328369;3190;300;3190;2;3190;1;3190;0
3200;0;3200;0;3200;0;3200;11;3200;0;3200;0;3200;0;3200;0;3200;0;3200;0;3200;118;3200;-21.33959747436575;3200;37.411234735896663;3200;1.4505587444897532;3200;10;3200;4390.26318359375;3200;2070.420166015625;3200;-3.1019763946533203;3200;4411.6027810681162;3200;2033.0089312797284;3200;-4.5525351391430737;3200;1.1278402805328369;3200;300;3200;11;3200;0;3200;0
3210;0;3210;0;3210;0;3210;6;3210;1;3210;65532;3210;0;3210;0;3210;0;3210;0;3210;119;3210;-21.33959747436575;3210;37.411234735896663;3210;1.4505587444897532;3210;10;3210;4390.26318359375;3210;2070.420166015625;3210;-3.1019763946533203;3210;4411.6027810681162;3210;2033.0089312797284;3210;-4.5525351391430737;3210;1.1278402805328369;3210;300;3210;6;3210;1;3210;-4
3220;0;3220;0;3220;0;3220;3;3220;0;3220;65528;3220;0;3220;0;3220;0;3220;0;3220;120;3220;-21.33959747436575;3220;37.411234735896663;3220;1.4505587444897532;3220;10;3220;4390.26318359375;3220;2070.420166015625;3220;-3.1019763946533203;3220;4411.6027810681162;3220;2033.0089312797284;3220;-4.5525351391430737;3220;1.1278402805328369;3220;300;3220;3;3220;0;3220;-8
3230;0;3230;0;3230;0;3230;65532;3230;0;3230;65535;3230;0;3230;0;3230;0;3230;0;3230;121;3230;-21.33959747436575;3230;37.411234735896663;3230;1.4505587444897532;3230;10;3230;4390.26318359375;3230;2070.420166015625;3230;-3.1019763946533203;3230;4411.6027810681162;3230;2033.0089312797284;3230;-4.5525351391430737;3230;1.1278402805328369;3230;300;3230;-4;3230;0;3230;-1
3240;0;3240;0;3240;0;3240;65533;3240;3;3240;65532;3240;0;3240;0;3240;0;3240;0;3240;122;3240;-21.33959747436575;3240;37.411234735896663;3240;1.4505587444897532;3240;10;3240;4390.3701171875;3240;2070.54150390625;3240;-3.1010656356811523;3240;4411.7097146618662;3240;2033.1302691703534;3240;-4.5516243801709058;3240;1.3173962831497192;3240;300;3240;-3;3240;3;3240;-4
3250;0;3250;0;3250;0;3250;65531;3250;3;3250;65535;3250;0;3250;0;3250;0;3250;0;3250;123;3250;-21.33959747436575;3250;37.411234735896663;3250;1.4505587444897532;3250;10;3250;4390.3701171875;3250;2070.54150390625;3250;-3.1010656356811523;3250;4411.7097146618662;3250;2033.1302691703534;3250;-4.5516243801709058;3250;1.3173962831497192;3250;300;3250;-5;3250;3;3250;-1
3260;0;3260;0;3260;0;3260;0;3260;0;3260;2;3260;0;3260;0;3260;0;3260;0;3260;124;3260;-21.33959747436575;3260;37.411234735896663;3260;1.4505587444897532;3260;10;3260;4390.3701171875;3260;2070.54150390625;3260;-3.1010656356811523;3260;4411.7097146618662;3260;2033.1302691703534;3260;-4.5516243801709058;3260;1.3173962831497192;3260;300;3260;0;3260;0;3260;2
3270;0;3270;0;3270;0;3270;65530;3270;1;3270;65532;3270;0;3270;0;3270;0;3270;0;3270;125;3270;-21.33959747436575;3270;37.411234735896663;3270;1.4505587444897532;3270;10;3270;4390.3701171875;3270;2070.54150390625;3270;-3.1010656356811523;3270;4411.7097146618662;3270;2033.1302691703534;3270;-4.5516243801709058;3270;1.3173962831497192;3270;300;3270;-6;3270;1;3270;-4
3280;0;3280;0;3280;0;3280;6;3280;65534;3280;65532;3280;0;3280;0;3280;0;3280;0;3280;126;3280;-21.33959747436575;3280;37.411234735896663;3280;1.4505587444897532;3280;10;3280;4390.29541015625;3280;2070.511474609375;3280;-3.1014528274536133;3280;4411.6350076306162;3280;2033.1002398734784;3280;-4.5520115719433667;3280;1.3313841819763184;3280;300;3280;6;3280;-2;3280;-4
3290;0;3290;0;3290;0;3290;2;3290;6;3290;3;3290;0;3290;0;3290;0;3290;0;3290;127;3290;-21.33959747436575;3290;37.411234735896663;3290;1.4505587444897532;3290;10;3290;4390.29541015625;3290;2070.511474609375;3290;-3.1014528274536133;3290;4411.6350076306162;3290;2033.1002398734784;3290;-4.5520115719433667;3290;1.3313841819763184;3290;300;3290;2;3290;6;3290;3
3300;0;3300;0;3300;0;3300;65535;3300;0;3300;3;3300;0;3300;0;3300;0;3300;0;3300;128;3300;-21.33959747436575;3300;37.411234735896663;3300;1.4505587444897532;3300;10;3300;4390.29541015625;3300;2070.511474609375;3300;-3.1014528274536133;3300;4411.6350076306162;3300;2033.1002398734784;3300;-4.5520115719433667;3300;1.3313841819763184;3300;300;3300;-1;3300;0;3300;3
3310;0;3310;0;3310;0;3310;7;3310;3;3310;2;3310;0;3310;0;3310;0;3310;0;3310;129;3310;-21.33959747436575;3310;37.411234735896663;3310;1.4505587444897532;3310;10;3310;4390.29541015625;3310;2070.511474609375;3310;-3.1014528274536133;3310;4411.6350076306162;3310;2033.1002398734784;3310;-4.5520115719433667;3310;1.3313841819763184;3310;300;3310;7;3310;3;3310;2
3320;0;3320;0;3320;0;3320;1;3320;1;3320;3;3320;0;3320;0;3320;0;3320;0;3320;130;3320;-21.33959747436575;3320;37.411234735896663;3320;1.4505587444897532;3320;10;3320;4390.29541015625;3320;2070.511474609375;3320;-3.1014528274536133;3320;4411.6350076306162;3320;2033.1002398734784;3320;-4.5520115719433667;3320;1.3313841819763184;3320;300;3320;1;3320;1;3320;3
3330;0;3330;0;3330;0;3330;1;3330;9;3330;65530;3330;0;3330;0;3330;0;3330;0;3330;131;3330;-21.33959747436575;3330;37.411234735896663;3330;1.4505587444897532;3330;10;3330;4390.40966796875;3330;2070.595458984375;3330;-3.1013121604919434;3330;4411.7492654431162;3330;2033.1842242484784;3330;-4.5518709049816968;3330;1.2406996488571167;3330;300;3330;1;3330;9;3330;-6
3340;0;3340;0;3340;0;3340;1;3340;65532;3340;1;3340;0;3340;0;3340;0;3340;0;3340;132;3340;-21.33959747436575;3340;37.411234735896663;3340;1.4505587444897532;3340;10;3340;4390.40966796875;3340;2070.595458984375;3340;-3.1013121604919434;3340;4411.7492654431162;3340;2033.1842242484784;3340;-4.5518709049816968;3340;1.2406996488571167;3340;300;3340;1;3340;-4;3340;1
3350;0;3350;0;3350;0;3350;7;3350;65531;3350;1;3350;0;3350;0;3350;0;3350;0;3350;133;3350;-21.33959747436575;3350;37.411234735896663;3350;1.4505587444897532;3350;10;3350;4390.40966796875;3350;2070.595458984375;3350;-3.1013121604919434;3350;4411.7492654431162;3350;2033.1842242484784;3350;-4.5518709049816968;3350;1.2406996488571167;3350;300;3350;7;3350;-5;3350;1
3360;0;3360;0;3360;0;3360;1;3360;0;3360;65532;3360;0;3360;0;3360;0;3360;0;3360;134;3360;-21.33959747436575;3360;37.411234735896663;3360;1.4505587444897532;3360;10;3360;4390.40966796875;3360;2070.595458984375;3360;-3.1013121604919434;3360;4411.7492654431162;3360;2033.1842242484784;3360;-4.5518709049816968;3360;1.2406996488571167;3360;300;3360;1;3360;0;3360;-4
3370;0;3370;0;3370;0;3370;5;3370;0;3370;65534;3370;0;3370;0;3370;0;3370;0;3370;135;3370;-21.33959747436575;3370;37.411234735896663;3370;1.4505587444897532;3370;10;3370;4390.40966796875;3370;2070.595458984375;3370;-3.1013121604919434;3370;4411.7492654431162;3370;2033.1842242484784;3370;-4.5518709049816968;3370;1.2406996488571167;3370;300;3370;5;3370;0;3370;-2
3380;0;3380;0;3380;0;3380;4;3380;4;3380;0;3380;0;3380;0;3380;0;3380;0;3380;136;3380;-21.33959747436575;3380;37.411234735896663;3380;1.4505587444897532;3380;10;3380;4390.27001953125;3380;2070.67041015625;3380;-3.1007218360900879;3380;4411.6096170056162;3380;2033.2591754203534;3380;-4.5512805805798413;3380;1.4303144216537476;3380;300;3380;4;3380;4;3380;0
3390;0;3390;0;3390;0;3390;0;3390;0;3390;3;3390;0;3390;0;3390;0;3390;0;3390;137;3390;-21.33959747436575;3390;37.411234735896663;3390;1.4505587444897532;3390;10;3390;4390.27001953125;3390;2070.67041015625;3390;-3.1007218360900879;3390;4411.6096170056162;3390;2033.2591754203534;3390;-4.5512805805798413;3390;1.4303144216537476;3390;300;3390;0;3390;0;3390;3
3400;0;3400;0;3400;0;3400;3;3400;5;3400;3;3400;0;3400;0;3400;0;3400;0;3400;138;3400;-21.33959747436575;3400;37.411234735896663;3400;1.4505587444897532;3400;10;3400;4390.27001953125;3400;2070.67041015625;3400;-3.1007218360900879;3400;4411.6096170056162;3400;2033.2591754203534;3400;-4.5512805805798413;3400;1.4303144216537476;3400;300;3400;3;3400;5;3400;3
3410;0;3410;0;3410;0;3410;65534;3410;3;3410;0;3410;0;3410;0;3410;0;3410;0;3410;139;3410;-21.33959747436575;3410;37.411234735896663;3410;1.4505587444897532;3410;10;3410;4390.27001953125;3410;2070.67041015625;3410;-3.1007218360900879;3410;4411.6096170056162;3410;2033.2591754203534;3410;-4.5512805805798413;3410;1.4303144216537476;3410;300;3410;-2;3410;3;3410;0
3420;0;3420;0;3420;0;3420;0;3420;0;3420;1;3420;0;3420;0;3420;0;3420;0;3420;140;3420;-21.33959747436575;3420;37.411234735896663;3420;1.4505587444897532;3420;10;3420;4390.27001953125;3420;2070.67041015625;3420;-3.1007218360900879;3420;4411.6096170056162;3420;2033.2591754203534;3420;-4.5512805805798413;3420;1.4303144216537476;3420;300;3420;0;3420;0;3420;1
3430;0;3430;0;3430;0;3430;1;3430;65531;3430;65534;3430;0;3430;0;3430;0;3430;0;3430;141;3430;-21.33959747436575;3430;37.411234735896663;3430;1.4505587444897532;3430;10;3430;4390.40771484375;3430;2070.400390625;3430;-3.1034295558929443;3430;4411.7473123181162;3430;2032.9891558891034;3430;-4.5539883003826978;3430;0.92911338806152344;3430;300;3430;1;3430;-5;3430;-2
3440;0;3440;0;3440;0;3440;2;3440;1;3440;65533;3440;0;3440;0;3440;0;3440;0;3440;142;3440;-21.33959747436575;3440;37.411234735896663;3440;1.4505587444897532;3440;10;3440;4390.40771484375;3440;2070.400390625;3440;-3.1034295558929443;3440;4411.7473123181162;3440;2032.9891558891034;3440;-4.5539883003826978;3440;0.92911338806152344;3440;300;3440;2;3440;1;3440;-3
3450;0;3450;0;3450;0;3450;1;3450;3;3450;3;3450;0;3450;0;3450;0;3450;0;3450;143;3450;-21.33959747436575;3450;37.411234735896663;3450;1.4505587444897532;3450;10;3450;4390.40771484375;3450;2070.400390625;3450;-3.1034295558929443;3450;4411.7473123181162;3450;2032.9891558891034;3450;-4.5539883003826978;3450;0.92911338806152344;3450;300;3450;1;3450;3;3450;3
3460;0;3460;0;3460;0;3460;6;3460;3;3460;65535;3460;0;3460;0;3460;0;3460;0;3460;144;3460;-21.33959747436575;3460;37.411234735896663;3460;1.4505587444897532;3460;10;3460;4390.40771484375;3460;2070.400390625;3460;-3.1034295558929443;3460;4411.7473123181162;3460;2032.9891558891034;3460;-4.5539883003826978;3460;0.92911338806152344;3460;300;3460;6;3460;3;3460;-1
3470;0;3470;0;3470;0;3470;5;3470;0;3470;65528;3470;0;3470;0;3470;0;3470;0;3470;145;3470;-21.33959747436575;3470;37.411234735896663;3470;1.4505587444897532;3470;10;3470;4390.40771484375;3470;2070.400390625;3470;-3.1034295558929443;3470;4411.7473123181162;3470;2032.9891558891034;3470;-4.5539883003826978;3470;0.92911338806152344;3470;300;3470;5;3470;0;3470;-8
3480;0;3480;0;3480;0;3480;4;3480;0;3480;65532;3480;0;3480;0;3480;0;3480;0;3480;146;3480;-21.33959747436575;3480;37.411234735896663;3480;1.4505587444897532;3480;10;3480;4390.451171875;3480;2070.6318359375;3480;-3.099332332611084;3480;4411.7907693493662;3480;2033.2206012016034;3480;-4.5498910771008374;3480;0.89797908067703247;3480;300;3480;4;3480;0;3480;-4
3490;0;3490;0;3490;0;3490;3;3490;6;3490;65535;3490;0;3490;0;3490;0;3490;0;3490;147;3490;-21.33959747436575;3490;37.411234735896663;3490;1.4505587444897532;3490;10;3490;4390.451171875;3490;2070.6318359375;3490;-3.099332332611084;3490;4411.7907693493662;3490;2033.2206012016034;3490;-4.5498910771008374;3490;0.89797908067703247;3490;300;3490;3;3490;6;3490;-1
3500;0;3500;0;3500;0;3500;0;3500;4;3500;3;3500;0;3500;0;3500;0;3500;0;3500;148;3500;-21.33959747436575;3500;37.411234735896663;3500;1.4505587444897532;3500;10;3500;4390.451171875;3500;2070.6318359375;3500;-3.099332332611084;3500;4411.7907693493662;3500;2033.2206012016034;3500;-4.5498910771008374;3500;0.89797908067703247;3500;300;3500;0;3500;4;3500;3
3510;0;3510;0;3510;0;3510;65535;3510;0;3510;2;3510;0;3510;0;3510;0;3510;0;3510;149;3510;-21.33959747436575;3510;37.411234735896663;3510;1.4505587444897532;3510;10;3510;4390.451171875;3510;2070.6318359375;3510;-3.099332332611084;3510;4411.7907693493662;3510;2033.2206012016034;3510;-4.5498910771008374;3510;0.89797908067703247;3510;300;3510;-1;3510;0;3510;2
3520;0;3520;0;3520;0;3520;13;3520;1;3520;65532;3520;0;3520;0;3520;0;3520;0;3520;150;3520;-21.33959747436575;3520;37.411234735896663;3520;1.4505587444897532;3520;10;3520;4390.22607421875;3520;2070.53564453125;3520;-3.1014900207519531;3520;4411.5656716931162;3520;2033.1244097953534;3520;-4.5520487652417065;3520;1.5941622257232666;3520;300;3520;13;3520;1;3520;-4
3530;0;3530;0;3530;0;3530;7;3530;65534;3530;3;3530;0;3530;0;3530;0;3530;0;3530;151;3530;-21.33959747436575;3530;37.411234735896663;3530;1.4505587444897532;3530;10;3530;4390.22607421875;3530;2070.53564453125;3530;-3.1014900207519531;3530;4411.5656716931162;3530;2033.1244097953534;3530;-4.5520487652417065;3530;1.5941622257232666;3530;300;3530;7;3530;-2;3530;3
3540;0;3540;0;3540;0;3540;7;3540;0;3540;0;3540;0;3540;0;3540;0;3540;0;3540;152;3540;-21.33959747436575;3540;37.411234735896663;3540;1.4505587444897532;3540;10;3540;4390.22607421875;3540;2070.53564453125;3540;-3.1014900207519531;3540;4411.5656716931162;3540;2033.1244097953534;3540;-4.5520487652417065;3540;1.5941622257232666;3540;300;3540;7;3540;0;3540;0
3550;0;3550;0;3550;0;3550;65535;3550;0;3550;1;3550;0;3550;0;3550;0;3550;0;3550;153;3550;-21.33959747436575;3550;37.411234735896663;3550;1.4505587444897532;3550;10;3550;4390.22607421875;3550;2070.53564453125;3550;-3.1014900207519531;3550;4411.5656716931162;3550;2033.1244097953534;3550;-4.5520487652417065;3550;1.5941622257232666;3550;300;3550;-1;3550;0;3550;1
3560;0;3560;0;3560;0;3560;3;3560;4;3560;0;3560;0;3560;0;3560;0;3560;0;3560;154;3560;-21.33959747436575;3560;37.411234735896663;3560;1.4505587444897532;3560;10;3560;4390.21142578125;3560;2070.548583984375;3560;-3.1015965938568115;3560;4411.5510232556162;3560;2033.1373492484784;3560;-4.5521553383465649;3560;1.0787389278411865;3560;300;3560;3;3560;4;3560;0
3570;0;3570;0;3570;0;3570;7;3570;0;3570;65535;3570;0;3570;0;3570;0;3570;0;3570;155;3570;-21.33959747436575;3570;37.411234735896663;3570;1.4505587444897532;3570;10;3570;4390.21142578125;3570;2070.548583984375;3570;-3.1015965938568115;3570;4411.5510232556162;3570;2033.1373492484784;3570;-4.5521553383465649;3570;1.0787389278411865;3570;300;3570;7;3570;0;3570;-1
3580;0;3580;0;3580;0;3580;65535;3580;2;3580;65533;3580;0;3580;0;3580;0;3580;0;3580;156;3580;-21.33959747436575;3580;37.411234735896663;3580;1.4505587444897532;3580;10;3580;4390.21142578125;3580;2070.548583984375;3580;-3.1015965938568115;3580;4411.5510232556162;3580;2033.1373492484784;3580;-4.5521553383465649;3580;1.0787389278411865;3580;300;3580;-1;3580;2;3580;-3
3590;0;3590;0;3590;0;3590;65533;3590;1;3590;3;3590;0;3590;0;3590;0;3590;0;3590;157;3590;-21.33959747436575;3590;37.411234735896663;3590;1.4505587444897532;3590;10;3590;4390.21142578125;3590;2070.548583984375;3590;-3.1015965938568115;3590;4411.5510232556162;3590;2033.1373492484784;3590;-4.5521553383465649;3590;1.0787389278411865;3590;300;3590;-3;3590;1;3590;3
3600;0;3600;0;3600;0;3600;0;3600;0;3600;65534;3600;0;3600;0;3600;0;3600;0;3600;158;3600;-21.33959747436575;3600;37.411234735896663;3600;1.4505587444897532;3600;10;3600;4390.21142578125;3600;2070.548583984375;3600;-3.1015965938568115;3600;4411.5510232556162;3600;2033.1373492484784;3600;-4.5521553383465649;3600;1.0787389278411865;3600;300;3600;0;3600;0;3600;-2
3610;0;3610;0;3610;0;3610;5;3610;3;3610;0;3610;0;3610;0;3610;0;3610;0;3610;159;3610;-21.33959747436575;3610;37.411234735896663;3610;1.4505587444897532;3610;10;3610;4390.3271484375;3610;2070.379150390625;3610;-3.1035659313201904;3610;4411.6667459118662;3610;2032.9679156547284;3610;-4.5541246758099438;3610;1.2406172752380371;3610;300;3610;5;3610;3;3610;0
3620;0;3620;0;3620;0;3620;0;3620;3;3620;0;3620;0;3620;0;3620;0;3620;0;3620;160;3620;-21.33959747436575;3620;37.411234735896663;3620;1.4505587444897532;3620;10;3620;4390.3271484375;3620;2070.379150390625;3620;-3.1035659313201904;3620;4411.6667459118662;3620;2032.9679156547284;3620;-4.5541246758099438;3620;1.2406172752380371;3620;300;3620;0;3620;3;3620;0
3630;0;3630;0;3630;0;3630;3;3630;0;3630;65535;3630;0;3630;0;3630;0;3630;0;3630;161;3630;-21.33959747436575;3630;37.411234735896663;3630;1.4505587444897532;3630;10;3630;4390.3271484375;3630;2070.379150390625;3630;-3.1035659313201904;3630;4411.6667459118662;3630;2032.9679156547284;3630;-4.5541246758099438;3630;1.2406172752380371;3630;300;3630;3;3630;0;3630;-1
3640;0;3640;0;3640;0;3640;9;3640;0;3640;2;3640;0;3640;0;3640;0;3640;0;3640;162;3640;-21.33959747436575;3640;37.411234735896663;3640;1.4505587444897532;3640;10;3640;4390.3271484375;3640;2070.379150390625;3640;-3.1035659313201904;3640;4411.6667459118662;3640;2032.9679156547284;3640;-4.5541246758099438;3640;1.2406172752380371;3640;300;3640;9;3640;0;3640;2
3650;0;3650;0;3650;0;3650;4;3650;1;3650;65532;3650;0;3650;0;3650;0;3650;0;3650;163;3650;-21.33959747436575;3650;37.411234735896663;3650;1.4505587444897532;3650;10;3650;4390.3271484375;3650;2070.379150390625;3650;-3.1035659313201904;3650;4411.6667459118662;3650;2032.9679156547284;3650;-4.5541246758099438;3650;1.2406172752380371;3650;300;3650;4;3650;1;3650;-4
3660;0;3660;0;3660;0;3660;6;3660;6;3660;0;3660;0;3660;0;3660;0;3660;0;3660;164;3660;-21.33959747436575;3660;37.411234735896663;3660;1.4505587444897532;3660;10;3660;4390.37060546875;3660;2070.440673828125;3660;-3.1019966602325439;3660;4411.7102029431162;3660;2033.0294390922284;3660;-4.5525554047222974;3660;1.1842126846313477;3660;300;3660;6;3660;6;3660;0
3670;0;3670;0;3670;0;3670;1;3670;0;3670;65532;3670;0;3670;0;3670;0;3670;0;3670;165;3670;-21.33959747436575;3670;37.411234735896663;3670;1.4505587444897532;3670;10;3670;4390.37060546875;3670;2070.440673828125;3670;-3.1019966602325439;3670;4411.7102029431162;3670;2033.0294390922284;3670;-4.5525554047222974;3670;1.1842126846313477;3670;300;3670;1;3670;0;3670;-4
3680;0;3680;0;3680;0;3680;4;3680;0;3680;65534;3680;0;3680;0;3680;0;3680;0;3680;166;3680;-21.33959747436575;3680;37.411234735896663;3680;1.4505587444897532;3680;10;3680;4390.37060546875;3680;2070.440673828125;3680;-3.1019966602325439;3680;4411.7102029431162;3680;2033.0294390922284;3680;-4.5525554047222974;3680;1.1842126846313477;3680;300;3680;4;3680;0;3680;-2
3690;0;3690;0;3690;0;3690;3;3690;1;3690;3;3690;0;3690;0;3690;0;3690;0;3690;167;3690;-21.33959747436575;3690;37.411234735896663;3690;1.4505587444897532;3690;10;3690;4390.37060546875;3690;2070.440673828125;3690;-3.1019966602325439;3690;4411.7102029431162;3690;2033.0294390922284;3690;-4.5525554047222974;3690;1.1842126846313477;3690;300;3690;3;3690;1;3690;3
3700;0;3700;0;3700;0;3700;65535;3700;65531;3700;65528;3700;0;3700;0;3700;0;3700;0;3700;168;3700;-21.33959747436575;3700;37.411234735896663;3700;1.4505587444897532;3700;10;3700;4390.37060546875;3700;2070.440673828125;3700;-3.1019966602325439;3700;4411.7102029431162;3700;2033.0294390922284;3700;-4.5525554047222974;3700;1.1842126846313477;3700;300;3700;-1;3700;-5;3700;-8
3710;0;3710;0;3710;0;3710;1;3710;4;3710;3;3710;0;3710;0;3710;0;3710;0;3710;169;3710;-21.33959747436575;3710;37.411234735896663;3710;1.4505587444897532;3710;10;3710;4390.140625;3710;2070.6416015625;3710;-3.1003959178924561;3710;4411.4802224743662;3710;2033.2303668266034;3710;-4.5509546623822095;3710;1.2275429964065552;3710;300;3710;1;3710;4;3710;3
3720;0;3720;0;3720;0;3720;2;3720;7;3720;65530;3720;0;3720;0;3720;0;3720;0;3720;170;3720;-21.33959747436575;3720;37.411234735896663;3720;1.4505587444897532;3720;10;3720;4390.140625;3720;2070.6416015625;3720;-3.1003959178924561;3720;4411.4802224743662;3720;2033.2303668266034;3720;-4.5509546623822095;3720;1.2275429964065552;3720;300;3720;2;3720;7;3720;-6
3730;0;3730;0;3730;0;3730;7;3730;0;3730;0;3730;0;3730;0;3730;0;3730;0;3730;171;3730;-21.33959747436575;3730;37.411234735896663;3730;1.4505587444897532;3730;10;3730;4390.140625;3730;2070.6416015625;3730;-3.1003959178924561;3730;4411.4802224743662;3730;2033.2303668266034;3730;-4.5509546623822095;3730;1.2275429964065552;3730;300;3730;7;3730;0;3730;0
3740;0;3740;0;3740;0;3740;65535;3740;6;3740;0;3740;0;3740;0;3740;0;3740;0;3740;172;3740;-21.33959747436575;3740;37.411234735896663;3740;1.4505587444897532;3740;10;3740;4390.140625;3740;2070.6416015625;3740;-3.1003959178924561;3740;4411.4802224743662;3740;2033.2303668266034;3740;-4.5509546623822095;3740;1.2275429964065552;3740;300;3740;-1;3740;6;3740;0
3750;0;3750;0;3750;0;3750;9;3750;0;3750;65535;3750;0;3750;0;3750;0;3750;0;3750;173;3750;-21.33959747436575;3750;37.411234735896663;3750;1.4505587444897532;3750;10;3750;4390.32763671875;3750;2070.340087890625;3750;-3.1037600040435791;3750;4411.6672341931162;3750;2032.9288531547284;3750;-4.5543187485333325;3750;1.0636241436004639;3750;300;3750;9;3750;0;3750;-1
3760;0;3760;0;3760;0;3760;4;3760;0;3760;3;3760;0;3760;0;3760;0;3760;0;3760;174;3760;-21.33959747436575;3760;37.411234735896663;3760;1.4505587444897532;3760;10;3760;4390.32763671875;3760;2070.340087890625;3760;-3.1037600040435791;3760;4411.6672341931162;3760;2032.9288531547284;3760;-4.5543187485333325;3760;1.0636241436004639;3760;300;3760;4;3760;0;3760;3
3770;0;3770;0;3770;0;3770;1;3770;0;3770;0;3770;0;3770;0;3770;0;3770;0;3770;175;3770;-21.33959747436575;3770;37.411234735896663;3770;1.4505587444897532;3770;10;3770;4390.32763671875;3770;2070.340087890625;3770;-3.1037600040435791;3770;4411.6672341931162;3770;2032.9288531547284;3770;-4.5543187485333325;3770;1.0636241436004639;3770;300;3770;1;3770;0;3770;0
3780;0;3780;0;3780;0;3780;6;3780;3;3780;65532;3780;0;3780;0;3780;0;3780;0;3780;176;3780;-21.33959747436575;3780;37.411234735896663;3780;1.4505587444897532;3780;10;3780;4390.32763671875;3780;2070.340087890625;3780;-3.1037600040435791;3780;4411.6672341931162;3780;2032.9288531547284;3780;-4.5543187485333325;3780;1.0636241436004639;3780;300;3780;6;3780;3;3780;-4
